dateissue,Value
14000603,1550208.40
14000606,1575762.00
14000607,1573406.50
14000608,1523969.60
14000609,1496150.80
14000610,1520627.10
14000613,1541051.80
14000614,1537192.90
14000615,1538484.50
14000616,1523059.90
14000617,1526008.30
14000620,1530461.80
14000621,1489983.30
14000622,1475224.90
14000623,1496962.70
14000624,1488212.70
14000627,1450225.40
14000628,1420479.00
14000629,1427773.20
14000630,1391236.10
14000631,1386451.00
14000703,1422118.50
14000704,1424732.30
14000706,1425447.40
14000707,1436984.30
14000710,1473476.00
14000711,1476680.30
14000712,1484652.80
14000714,1488264.50
14000717,1466031.40
14000718,1455612.00
14000719,1457493.60
14000720,1418683.00
14000721,1397386.10
14000724,1437465.50
14000725,1436109.90
14000726,1436916.80
14000727,1449496.90
14000728,1436357.10
14000801,1407758.00
14000803,1384133.50
14000804,1384452.20
14000805,1393960.80
14000808,1375669.20
14000809,1340290.80
14000810,1361414.80
14000811,1376091.90
14000812,1398416.50
14000815,1440651.50
14000816,1430892.20
14000817,1434378.90
14000818,1447674.80
14000819,1456479.90
14000822,1439244.40
14000823,1442515.70
14000824,1416298.70
14000825,1408595.70
14000826,1410778.60
14000829,1383491.90
14000830,1386935.30
14000901,1407132.90
14000902,1404551.70
14000903,1394105.70
14000906,1366713.90
14000907,1368005.20
14000908,1363939.00
14000909,1357128.90
14000910,1340071.90
14000913,1334765.90
14000914,1343202.70
14000915,1342353.60
14000916,1338016.00
14000917,1349389.30
14000920,1344441.60
14000921,1320776.70
14000922,1295550.10
14000923,1291839.40
14000924,1293237.90
14000927,1305535.50
14000928,1291675.80
14000929,1301542.30
14000930,1318359.70
14001001,1359024.50
14001004,1385504.60
14001005,1383987.90
14001006,1400314.60
14001007,1399910.90
14001008,1397311.40
14001011,1378777.40
14001012,1379041.10
14001013,1376049.30
14001014,1362828.60
14001015,1363095.80
14001018,1362458.00
14001019,1336820.70
14001020,1332755.60
14001021,1334703.50
14001022,1334265.00
14001025,1322569.80
14001026,1310804.50
14001027,1306472.10
14001028,1275966.40
14001029,1279393.90
14001102,1281801.00
14001103,1256512.80
14001104,1234707.70
14001105,1207926.70
14001106,1229368.40
14001109,1258995.10
14001110,1284647.40
14001111,1294619.10
14001112,1301234.00
14001113,1301161.50
14001116,1304411.10
14001117,1282050.00
14001118,1274467.50
14001119,1281075.40
14001120,1284160.10
14001123,1284061.70
14001124,1275996.20
14001125,1283324.20
14001127,1282411.40
14001130,1282190.80
14001201,1274304.70
14001202,1281589.40
14001203,1284876.10
14001204,1288310.30
14001207,1282870.80
14001208,1279292.70
14001209,1281934.20
14001211,1281190.80
14001214,1298782.70
14001215,1322598.50
14001216,1342906.70
14001217,1336569.20
14001218,1348303.30
14001221,1332933.30
14001222,1335376.40
14001223,1334776.90
14001224,1337223.20
14001225,1345018.20
14001228,1367250.30
14010106,1390859.70
14010107,1403617.90
14010108,1418651.90
14010109,1414249.50
14010110,1432106.50
14010114,1462003.00
14010115,1468820.10
14010116,1471438.40
14010117,1463779.70
14010120,1458772.70
14010121,1474113.00
14010122,1479493.00
14010123,1446026.90
14010124,1454129.30
14010127,1467644.80
14010128,1475058.60
14010129,1501842.60
14010130,1513105.70
14010131,1512219.10
14010204,1504715.60
14010205,1507249.30
14010206,1522868.20
14010207,1521423.30
14010210,1522439.40
14010211,1523471.20
14010212,1529717.50
14010217,1543847.50
14010218,1553041.80
14010219,1540099.20
14010220,1539530.70
14010221,1564449.10
14010224,1578410.90
14010225,1572979.80
14010226,1583800.50
14010227,1606024.30
14010228,1594977.70
14010231,1579686.70
14010301,1582222.70
14010302,1557210.60
14010303,1555689.00
14010304,1564487.50
14010307,1553401.90
14010308,1534057.10
14010309,1537380.30
14010310,1542711.10
14010311,1541980.00
14010316,1514310.00
14010317,1515387.70
14010318,1520298.70
14010321,1518289.80
14010322,1532387.20
14010323,1571445.20
14010324,1574065.30
14010325,1564334.00
14010328,1547738.50
14010329,1545962.90
14010330,1547247.20
14010331,1539632.20
14010401,1533393.90
14010404,1520334.90
14010405,1501340.00
14010406,1504065.40
14010407,1514434.50
14010408,1513715.50
14010411,1501631.90
14010412,1502986.20
14010413,1507156.80
14010414,1511075.50
14010415,1502603.80
14010418,1498512.70
14010420,1487597.80
14010421,1483534.70
14010422,1490051.80
14010425,1480051.20
14010426,1469832.50
14010428,1468893.10
14010429,1471898.20
14010501,1473499.10
14010502,1463758.40
14010503,1439416.80
14010504,1438448.40
14010505,1443712.60
14010508,1440855.30
14010509,1423496.70
14010510,1427605.60
14010511,1430021.00
14010512,1437360.80
14010515,1448922.60
14010518,1451941.90
14010519,1448464.50
14010522,1467100.60
14010523,1463653.50
14010524,1463697.60
14010525,1459500.60
14010526,1451404.10
14010529,1438819.20
14010530,1429906.80
14010531,1424490.90
14010601,1431477.20
14010602,1442372.90
14010605,1450045.20
14010606,1444086.80
14010607,1445139.00
14010608,1441217.10
14010609,1439396.40
14010612,1426941.20
14010613,1426908.20
14010614,1426779.60
14010615,1420834.10
14010616,1412856.50
14010619,1397434.50
14010620,1390732.40
14010621,1388970.40
14010622,1393126.70
14010623,1389099.00
14010627,1377917.50
14010628,1373821.40
14010629,1367060.40
14010630,1355240.90
14010702,1328185.90
14010704,1334448.10
14010706,1346563.50
14010709,1330879.10
14010710,1322025.80
14010711,1318714.20
14010712,1313853.10
14010716,1316721.10
14010717,1305083.00
14010718,1303920.40
14010719,1313583.90
14010720,1319789.70
14010723,1317894.20
14010724,1311288.60
14010725,1311109.90
14010726,1312563.20
14010727,1310165.90
14010730,1308960.00
14010801,1296797.80
14010802,1277736.90
14010803,1267060.70
14010804,1241067.10
14010807,1244627.30
14010808,1254464.80
14010809,1269833.40
14010810,1280456.20
14010811,1283540.80
14010814,1328324.10
14010815,1344675.90
14010816,1389752.60
14010817,1407734.10
14010818,1414356.20
14010821,1426096.00
14010822,1419140.20
14010823,1408174.30
14010824,1410423.90
14010825,1413573.70
14010828,1393086.20
14010829,1404627.20
14010830,1408597.90
14010901,1407654.10
14010902,1410188.20
14010905,1408210.90
14010906,1406202.00
14010907,1408348.50
14010908,1414204.60
14010909,1417371.80
14010912,1417719.80
14010913,1417839.40
14010914,1413604.70
14010915,1409404.40
14010916,1402830.40
14010919,1383737.50
14010920,1389362.20
14010921,1409355.10
14010922,1454468.20
14010923,1472760.50
14010926,1469933.20
14010927,1500241.80
14010928,1500908.60
14010929,1492095.10
14010930,1496200.80
14011003,1538003.20
14011004,1563567.40
14011005,1576396.80
14011007,1647314.50
14011010,1590495.50
14011011,1564365.70
14011012,1593285.00
14011013,1591353.90
14011014,1579119.30
14011017,1598061.40
14011018,1635229.20
14011019,1646905.80
14011020,1668186.90
14011021,1652087.00
14011024,1643714.00
14011025,1643714.00
14011026,1680675.20
14011027,1687047.70
14011028,1689144.10
14011101,1657576.70
14011102,1652924.50
14011103,1653948.60
14011104,1646053.50
14011105,1611955.90
14011108,1600083.70
14011109,1542190.70
14011110,1539679.60
14011111,1556551.90
14011112,1557244.00
14011116,1540189.20
14011117,1537859.10
14011118,1556525.80
14011119,1558081.60
14011123,1545978.30
14011124,1548278.20
14011125,1537961.70
14011126,1524795.00
14011130,1533366.50
14011201,1594262.90
14011202,1659416.50
14011203,1656593.40
14011206,1738782.30
14011207,1804300.20
14011208,1809073.80
14011209,1838119.40
14011210,1821771.10
14011213,1788214.70
14011214,1795955.20
14011215,1785669.80
14011216,1817611.50
14011220,1816738.80
14011221,1783197.00
14011222,1781632.10
14011223,1782987.70
14011224,1820987.60
14011227,1905745.00
14011228,1960457.40
14020105,1998281.40
14020106,2018760.30
14020107,2029198.20
14020108,2044408.50
14020109,2078712.30
14020114,2089951.30
14020115,2119105.90
14020116,2137464.90
14020119,2202385.50
14020120,2212643.00
14020121,2190307.20
14020122,2179922.10
14020126,2253946.40
14020127,2275066.70
14020128,2289287.40
14020129,2325437.40
14020130,2324132.70
14020204,2326494.30
14020205,2368712.30
14020206,2365287.00
14020209,2438553.00
14020210,2479339.70
14020211,2480639.90
14020212,2518331.80
14020213,2514673.40
14020216,2535236.50
14020217,2440167.50
14020218,2314408.40
14020219,2305838.40
14020220,2277713.10
14020223,2214024.30
14020224,2285904.00
14020225,2301380.10
14020227,2321336.10
14020230,2297985.80
14020231,2302705.50
14020301,2318506.50
14020302,2330799.10
14020303,2345967.50
14020306,2311221.80
14020307,2257012.80
14020308,2275394.70
14020309,2288427.10
14020310,2271042.40
14020313,2279681.80
14020316,2289549.00
14020317,2288439.00
14020320,2215058.30
14020321,2208212.50
14020322,2145415.70
14020323,2155197.70
14020324,2182106.90
14020327,2182812.20
14020328,2162916.90
14020329,2164226.30
14020330,2166947.40
14020331,2173893.40
14020403,2162616.30
14020404,2189601.70
14020405,2196127.80
14020406,2168205.30
14020407,2153410.60
14020410,2143914.90
14020411,2157377.10
14020412,2183405.50
14020413,2202092.50
14020414,2202657.00
14020417,2195133.00
14020418,2176359.00
14020419,2158533.90
14020420,2128378.40
14020421,2071404.30
14020424,2070890.30
14020425,2021297.60
14020426,1956634.00
14020427,1999719.90
14020428,2016385.60
14020431,1983133.60
14020501,1976944.90
14020502,1998459.30
14020503,2001897.10
14020504,2000525.20
14020507,1996755.90
14020508,1967667.50
14020509,1973910.20
14020510,1993659.20
14020514,2033048.10
14020515,2040011.70
14020516,2051072.70
14020517,2037869.30
14020518,2036985.50
14020521,1989639.80
14020522,1987917.90
14020523,1997030.30
14020524,1978182.80
14020525,1973597.30
14020528,1957509.90
14020529,1954029.70
14020530,1956441.40
14020531,1938253.40
14020601,1946593.90
14020604,1993097.20
14020605,2051471.90
14020606,2084168.40
14020607,2095048.90
14020608,2104683.80
14020611,2105644.40
14020612,2111648.60
14020613,2136144.20
14020614,2150975.30
14020618,2129608.60
14020619,2123629.00
14020620,2122617.10
14020621,2127079.50
14020622,2126741.70
14020626,2135780.40
14020627,2133490.50
14020628,2128489.30
14020629,2121213.00
14020701,2118346.60
14020703,2101035.30
14020704,2097727.00
14020705,2097976.90
14020708,2084534.80
14020709,2067164.40
14020710,2067537.60
14020712,2069749.20
14020715,2052879.30
14020716,2001266.70
14020717,2005595.10
14020718,2014066.90
14020719,2019712.80
14020722,2001464.20
14020723,2001942.60
14020724,2018150.40
14020725,2031245.30
14020726,2023543.80
14020729,2024972.80
14020730,2032212.10
14020801,2021903.60
14020802,2000340.40
14020803,2002075.10
14020806,1951216.60
14020807,1961310.80
14020808,1981414.20
14020809,1981204.70
14020810,1970519.80
14020813,1999209.40
14020814,2016734.80
14020815,2030871.70
14020816,2052696.00
14020817,2055944.80
14020820,2054482.90
14020821,2053632.80
14020822,2055960.30
14020823,2046067.00
14020824,2038883.40
14020827,2028579.80
14020828,2026241.60
14020829,2018008.00
14020830,2020153.90
14020901,2022332.40
14020904,2019988.20
14020905,2024447.90
14020906,2026074.80
14020907,2031879.60
14020908,2060345.30
14020911,2087696.00
14020912,2121199.20
14020913,2165228.30
14020914,2176503.70
14020915,2171023.40
14020918,2160965.00
14020919,2161074.00
14020920,2162560.40
14020921,2161266.60
14020922,2158088.50
14020925,2171823.20
14020927,2207653.10
14020928,2211856.30
14020929,2210217.40
14021002,2208343.20
14021003,2200109.70
14021004,2194499.80
14021005,2178752.20
14021006,2177410.50
14021009,2182717.80
14021010,2176102.50
14021011,2168309.00
14021012,2158766.50
14021013,2155234.90
14021016,2153710.60
14021017,2154775.70
14021018,2153955.80
14021019,2156372.40
14021020,2170964.10
14021023,2180534.10
14021024,2197290.10
14021025,2194999.40
14021026,2186970.30
14021027,2185977.40
14021030,2166927.90
14021101,2153211.80
14021102,2146563.30
14021103,2120048.70
14021104,2123491.40
14021107,2126829.70
14021108,2128027.70
14021109,2120268.00
14021110,2110339.40
14021111,2107272.60
14021114,2111083.40
14021115,2100173.80
14021116,2098472.00
14021117,2097247.40
14021118,2098026.30
14021121,2100104.30
14021123,2091898.20
14021124,2090317.90
14021125,2078540.10
14021128,2060020.00
14021129,2064525.60
14021130,2070775.30
14021201,2071417.90
14021202,2070816.20
14021205,2066137.70
14021207,2049784.50
14021208,2046016.90
14021209,2054827.20
14021212,2086541.60
14021213,2147088.70
14021214,2140164.70
14021215,2172228.00
14021216,2165752.70
14021219,2163750.30
14021220,2160224.70
14021221,2161563.70
14021222,2163501.00
14021223,2150035.30
14021226,2148494.00
14021227,2160406.50
14021228,2195092.30
14030105,2236349.30
14030106,2253602.20
14030107,2249426.60
14030108,2261386.20
14030111,2261172.40
14030114,2245265.30
14030115,2250907.50
14030118,2231022.80
14030119,2234925.70
14030120,2254853.00
14030121,2261899.20
14030125,2207970.20
14030126,2196767.80
14030127,2206907.80
14030128,2201982.00
14030129,2208214.70
14030201,2285843.60
14030202,2312818.20
14030203,2316803.10
14030204,2303378.20
14030205,2304325.90
14030208,2304978.60
14030209,2284833.70
14030210,2281071.80
14030211,2268826.40
14030212,2264917.30
