dateissue,Value
14001102,1636260.00
14001103,1604300.00
14001104,1580570.00
14001105,1549260.00
14001106,1579680.00
14001109,1619080.00
14001110,1651420.00
14001111,1666190.00
14001112,1675360.00
14001113,1675140.00
14001116,1679940.00
14001117,1649900.00
14001118,1639260.00
14001119,1648240.00
14001120,1653330.00
14001123,1654010.00
14001124,1642910.00
14001125,1654050.00
14001127,1651260.00
14001130,1651120.00
14001201,1642680.00
14001202,1654930.00
14001203,1661520.00
14001204,1665930.00
14001207,1655260.00
14001208,1648340.00
14001209,1651390.00
14001211,1651980.00
14001214,1676380.00
14001215,1708060.00
14001216,1731850.00
14001217,1722250.00
14001218,1738510.00
14001221,1712820.00
14001222,1715820.00
14001223,1715910.00
14001224,1718420.00
14001225,1729840.00
14001228,1761240.00
14010106,1794040.00
14010107,1810970.00
14010108,1827570.00
14010109,1817920.00
14010110,1840680.00
14010114,1880500.00
14010115,1892700.00
14010116,1897720.00
14010117,1885020.00
14010120,1876080.00
14010121,1896450.00
14010122,1900790.00
14010123,1853860.00
14010124,1864530.00
14010127,1881670.00
14010128,1888300.00
14010129,1917610.00
14010130,1934120.00
14010131,1933270.00
14010204,1922640.00
14010205,1928250.00
14010206,1947450.00
14010207,1946140.00
14010210,1948270.00
14010211,1949340.00
14010212,1959490.00
14010217,1978490.00
14010218,1988910.00
14010219,1969660.00
14010220,1967570.00
14010221,1997440.00
14010224,2010900.00
14010225,2001410.00
14010226,2017710.00
14010227,2038090.00
14010228,2021360.00
14010231,2006760.00
14010301,2009250.00
14010302,1977030.00
14010303,1974080.00
14010304,1983850.00
14010307,1967740.00
14010308,1942510.00
14010309,1947010.00
14010310,1955160.00
14010311,1953820.00
14010316,1916490.00
14010317,1917910.00
14010318,1923470.00
14010321,1919830.00
14010322,1938660.00
14010323,1983860.00
14010324,1984660.00
14010325,1970780.00
14010328,1954340.00
14010329,1952340.00
14010330,1954650.00
14010331,1944690.00
14010401,1937410.00
14010404,1922630.00
14010405,1898320.00
14010406,1901580.00
14010407,1915170.00
14010408,1913500.00
14010411,1896030.00
14010412,1896520.00
14010413,1900850.00
14010414,1907380.00
14010415,1895280.00
14010418,1889350.00
14010420,1873700.00
14010421,1870180.00
14010422,1881520.00
14010425,1868350.00
14010426,1856550.00
14010428,1855940.00
14010429,1858840.00
14010501,1861320.00
14010502,1855540.00
14010503,1825200.00
14010504,1823300.00
14010505,1830530.00
14010508,1825500.00
14010509,1802480.00
14010510,1808200.00
14010511,1810310.00
14010512,1820940.00
14010515,1836130.00
14010518,1842430.00
14010519,1838320.00
14010522,1866630.00
14010523,1863140.00
14010524,1863170.00
14010525,1856790.00
14010526,1848020.00
14010529,1833390.00
14010530,1824080.00
14010531,1818620.00
14010601,1829400.00
14010602,1844930.00
14010605,1853390.00
14010606,1841990.00
14010607,1844030.00
14010608,1838930.00
14010609,1835790.00
14010612,1816300.00
14010613,1816840.00
14010614,1816630.00
14010615,1809090.00
14010616,1799030.00
14010619,1779150.00
14010620,1770980.00
14010621,1770420.00
14010622,1778780.00
14010623,1774250.00
14010627,1759320.00
14010628,1753940.00
14010629,1744500.00
14010630,1729660.00
14010702,1695260.00
14010704,1705920.00
14010706,1726000.00
14010709,1702480.00
14010710,1692350.00
14010711,1691390.00
14010712,1688710.00
14010716,1695470.00
14010717,1681110.00
14010718,1683140.00
14010719,1698260.00
14010720,1705810.00
14010723,1701600.00
14010724,1691410.00
14010725,1693030.00
14010726,1696900.00
14010727,1693710.00
14010730,1695040.00
14010801,1679980.00
14010802,1655380.00
14010803,1644130.00
14010804,1612610.00
14010807,1617890.00
14010808,1630080.00
14010809,1650350.00
14010810,1663640.00
14010811,1665860.00
14010814,1727110.00
14010815,1749530.00
14010816,1807810.00
14010817,1830250.00
14010818,1838450.00
14010821,1855030.00
14010822,1845360.00
14010823,1829090.00
14010824,1832110.00
14010825,1836630.00
14010828,1807850.00
14010829,1826210.00
14010830,1831050.00
14010901,1828680.00
14010902,1832470.00
14010905,1828890.00
14010906,1826550.00
14010907,1829670.00
14010908,1837470.00
14010909,1842030.00
14010912,1842120.00
14010913,1843940.00
14010914,1838670.00
14010915,1836530.00
14010916,1828510.00
14010919,1804990.00
14010920,1820150.00
14010921,1849520.00
14010922,1907540.00
14010923,1929390.00
14010926,1925710.00
14010927,1963860.00
14010928,1959180.00
14010929,1947190.00
14010930,1952930.00
14011003,2007900.00
14011004,2033720.00
14011005,2041910.00
14011007,2126540.00
14011010,2059890.00
14011011,2030280.00
14011012,2068380.00
14011013,2067430.00
14011014,2052440.00
14011017,2077470.00
14011018,2122050.00
14011019,2136770.00
14011020,2167880.00
14011021,2147380.00
14011024,2138060.00
14011025,2138060.00
14011026,2183970.00
14011027,2189130.00
14011028,2190200.00
14011101,2152060.00
14011102,2151600.00
14011103,2153680.00
14011104,2143150.00
14011105,2100530.00
14011108,2086510.00
14011109,2018010.00
14011110,2016040.00
14011111,2038590.00
14011112,2039200.00
14011116,2015050.00
14011117,2015060.00
14011118,2044930.00
14011119,2046790.00
14011123,2031400.00
14011124,2035950.00
14011125,2022530.00
14011126,2006730.00
14011130,2019670.00
14011201,2098900.00
14011202,2182500.00
14011203,2173470.00
14011206,2276310.00
14011207,2357990.00
14011208,2362430.00
14011209,2390940.00
14011210,2363960.00
14011213,2322930.00
14011214,2332590.00
14011215,2321970.00
14011216,2359780.00
14011220,2361180.00
14011221,2323380.00
14011222,2322760.00
14011223,2325800.00
14011224,2365150.00
14011227,2468920.00
14011228,2538510.00
14020105,2590710.00
14020106,2620040.00
14020107,2632420.00
14020108,2646030.00
14020109,2680910.00
14020114,2694410.00
14020115,2726680.00
14020116,2743080.00
14020119,2817260.00
14020120,2826080.00
14020121,2798130.00
14020122,2785630.00
14020126,2874210.00
14020127,2896360.00
14020128,2914910.00
14020129,2961840.00
14020130,2955660.00
14020204,2951630.00
14020205,2996250.00
14020206,2984730.00
14020209,3072040.00
14020210,3128900.00
14020211,3135220.00
14020212,3183900.00
14020213,3180910.00
14020216,3214480.00
14020217,3099170.00
14020218,2946000.00
14020219,2940060.00
14020220,2905260.00
14020223,2828540.00
14020224,2917790.00
14020225,2933520.00
14020227,2957120.00
14020230,2928280.00
14020231,2936730.00
14020301,2958060.00
14020302,2970650.00
14020303,2984080.00
14020306,2939040.00
14020307,2872150.00
14020308,2893800.00
14020309,2910210.00
14020310,2887930.00
14020313,2901360.00
14020316,2915890.00
14020317,2911610.00
14020320,2819440.00
14020321,2812420.00
14020322,2736290.00
14020323,2751030.00
14020324,2789420.00
14020327,2789450.00
14020328,2762180.00
14020329,2764380.00
14020330,2768010.00
14020331,2774460.00
14020403,2755700.00
14020404,2787950.00
14020405,2791530.00
14020406,2758900.00
14020407,2745260.00
14020410,2734790.00
14020411,2752760.00
14020412,2787630.00
14020413,2814500.00
14020414,2814790.00
14020417,2805350.00
14020418,2781610.00
14020419,2758800.00
14020420,2720560.00
14020421,2647150.00
14020424,2649440.00
14020425,2586030.00
14020426,2506470.00
14020427,2567270.00
14020428,2583760.00
14020431,2548940.00
14020501,2539260.00
14020502,2564860.00
14020503,2564710.00
14020504,2561180.00
14020507,2556930.00
14020508,2518670.00
14020509,2525680.00
14020510,2551680.00
14020514,2607140.00
14020515,2619780.00
14020516,2636540.00
14020517,2618140.00
14020518,2615210.00
14020521,2552090.00
14020522,2551440.00
14020523,2565910.00
14020524,2539790.00
14020525,2535700.00
14020528,2515600.00
14020529,2512360.00
14020530,2516340.00
14020531,2490720.00
14020601,2504450.00
14020604,2567750.00
14020605,2649050.00
14020606,2686230.00
14020607,2697840.00
14020608,2710220.00
14020611,2711390.00
14020612,2717810.00
14020613,2746240.00
14020614,2764850.00
14020618,2735340.00
14020619,2727920.00
14020620,2725590.00
14020621,2731450.00
14020622,2732720.00
14020626,2748310.00
14020627,2745420.00
14020628,2738700.00
14020629,2729020.00
14020701,2724490.00
14020703,2700800.00
14020704,2697980.00
14020705,2699160.00
14020708,2679170.00
14020709,2656140.00
14020710,2658440.00
14020712,2661330.00
14020715,2635500.00
14020716,2568270.00
14020717,2575920.00
14020718,2588500.00
14020719,2596160.00
14020722,2568840.00
14020723,2570020.00
14020724,2594250.00
14020725,2612050.00
14020726,2600010.00
14020729,2603010.00
14020730,2615210.00
14020801,2600640.00
14020802,2571950.00
14020803,2575480.00
14020806,2509700.00
14020807,2525210.00
14020808,2552830.00
14020809,2551210.00
14020810,2534230.00
14020813,2575600.00
14020814,2596010.00
14020815,2613690.00
14020816,2643620.00
14020817,2647040.00
14020820,2644110.00
14020821,2642190.00
14020822,2645790.00
14020823,2630900.00
14020824,2620600.00
14020827,2605350.00
14020828,2603390.00
14020829,2592370.00
14020830,2595070.00
14020901,2598280.00
14020904,2594230.00
14020905,2598230.00
14020906,2599840.00
14020907,2606820.00
14020908,2645540.00
14020911,2681550.00
14020912,2724050.00
14020913,2777500.00
14020914,2791330.00
14020915,2782850.00
14020918,2767330.00
14020919,2766750.00
14020920,2767510.00
14020921,2765680.00
14020922,2760460.00
14020925,2776590.00
14020927,2822470.00
14020928,2830500.00
14020929,2828060.00
14021002,2826290.00
14021003,2815430.00
14021004,2808100.00
14021005,2786650.00
14021006,2785710.00
14021009,2793530.00
14021010,2783450.00
14021011,2773180.00
14021012,2760630.00
14021013,2756280.00
14021016,2756070.00
14021017,2758550.00
14021018,2758280.00
14021019,2762930.00
14021020,2784650.00
14021023,2799840.00
14021024,2820740.00
14021025,2814660.00
14021026,2801800.00
14021027,2798010.00
14021030,2774050.00
14021101,2756910.00
14021102,2749450.00
14021103,2714540.00
14021104,2720270.00
14021107,2726770.00
14021108,2729120.00
14021109,2719640.00
14021110,2707420.00
14021111,2703010.00
14021114,2712030.00
14021115,2699210.00
14021116,2695870.00
14021117,2693760.00
14021118,2694120.00
14021121,2697290.00
14021123,2685960.00
14021124,2685290.00
14021125,2668570.00
14021128,2643940.00
14021129,2651020.00
14021130,2659510.00
14021201,2659560.00
14021202,2658260.00
14021205,2651730.00
14021207,2630980.00
14021208,2626290.00
14021209,2640070.00
14021212,2688030.00
14021213,2773970.00
14021214,2762440.00
14021215,2808200.00
14021216,2798130.00
14021219,2795020.00
14021220,2788470.00
14021221,2793350.00
14021222,2799150.00
14021223,2781470.00
14021226,2781780.00
14021227,2801880.00
14021228,2851010.00
14030105,2907000.00
14030106,2926010.00
14030107,2916010.00
14030108,2928590.00
14030111,2924160.00
14030114,2898960.00
14030115,2908770.00
14030118,2881140.00
14030119,2888190.00
14030120,2916660.00
14030121,2926470.00
14030125,2853140.00
14030126,2837890.00
14030127,2851170.00
14030128,2846030.00
14030129,2856430.00
14030201,2965620.00
14030202,3003950.00
14030203,3004620.00
14030204,2982140.00
14030205,2984920.00
14030208,2985260.00
14030209,2952250.00
14030210,2946030.00
14030211,2927040.00
14030212,2921710.00
